Hour,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint
819,2.5,0,0,3,20
820,2.3,0,0,3,20
821,2.4,0.00000761,0,3,20
822,2.6,0.027888613,0,3,20
823,2.85,0.107280194,0,3,20
824,3.35,0.232245258,0,3,20
825,4,0.340959516,0,3,20
826,3.75,0.459732129,0,3,20
827,3.25,0.513976226,0,4,20
828,3,0.522277516,0,4,20
829,3,0.510755903,0,4,20
830,3,0.49442371,0,4,20
831,3,0.385888935,0,4,20
832,3.175,0.307433548,0,3,20
833,3.35,0.194586258,0,2,20
834,3.85,0.087847871,0,2,20
835,4.35,0.01736629,0,1,20
836,4.55,0,0,1,20
837,4.35,0,0,0,20
838,3.85,0,0,-1,20
839,3.35,0,0,-1,20
840,3,0,0,-2,20
841,3,0,0,-2,20
842,2.75,0,0,-3,20
843,2.5,0,0,-4,20
844,2.3,0,0,-4,20
845,2.4,0.00000761,0,-5,20
846,2.6,0.027888613,0,-6,20
847,2.85,0.107280194,0,-6,20
848,3.35,0.232245258,0,-5,20
849,4,0.340959516,0,-4,20
850,3.75,0.459732129,0,-3,20
851,3.25,0.513976226,0,-2,20
852,3,0.522277516,0,-1,20
853,3,0.510755903,0,-1,20
854,3,0.49442371,0,-1,20
855,3,0.385888935,0,-1,20
856,3.175,0.307433548,0,0,20
857,3.35,0.194586258,0,0,20
858,3.85,0.087847871,0,-1,20
859,4.35,0.01736629,0,-1,20
860,4.55,0,0,-1,20
861,4.35,0,0,-1,20
862,3.85,0,0,-1,20
863,3.35,0,0,-1,20
864,3,0,0,-1,20
865,3,0,0,-1,20
866,2.75,0,0,-1,20
867,2.5,0,0,-1,20
868,2.3,0,0,-2,20
869,2.4,0.00000761,0,-3,20
870,2.6,0.027888613,0,-3,20
871,2.85,0.107280194,0,-3,20
872,3.35,0.232245258,0,-3,20
873,4,0.340959516,0,-2,20
874,3.75,0.459732129,0,-1,20
875,3.25,0.513976226,0,-1,20
876,3,0.522277516,0,0,20
877,3,0.510755903,0,1,20
878,3,0.49442371,0,1,20
879,3,0.385888935,0,1,20
880,3.175,0.307433548,0,2,20
881,3.35,0.194586258,0,2,20
882,3.85,0.087847871,0,1.8,20
883,4.35,0.01736629,0,1.8,20
884,4.55,0,0,1.8,20
885,4.35,0,0,2,20
886,3.85,0,0,2,20
887,3.35,0,0,1.8,20
888,3,0,0,1.4,20
889,3,0,0,1.5,20
890,2.75,0,0,1.3,20
891,2.5,0,0,1,20
892,2.3,0,0,2,20
893,2.4,0.00000761,0,2,20
894,2.6,0.027888613,0,2,20
895,2.85,0.107280194,0,2,20
896,3.35,0.232245258,0,2,20
897,4,0.340959516,0,2,20
898,3.75,0.459732129,0,3,20
899,3.25,0.513976226,0,4,20
900,3,0.522277516,0,4,20
901,3,0.510755903,0,3,20
902,3,0.49442371,0,3,20
903,3,0.385888935,0,3,20
904,3.175,0.307433548,0,3,20
905,3.35,0.194586258,0,3,20
906,3.85,0.087847871,0,1,20
907,4.35,0.01736629,0,0,20
908,4.55,0,0,-1,20
909,4.35,0,0,-2,20
910,3.85,0,0,-3,20
911,3.35,0,0,-4,20
912,3,0,0,-4,20
913,3,0,0,-4,20
914,2.75,0,0,-4,20
915,2.5,0,0,-5,20
916,2.3,0,0,-6,20
917,2.4,0.00000761,0,-7,20
918,2.6,0.027888613,0,-8,20
919,2.85,0.107280194,0,-9,20
920,3.35,0.232245258,0,-9,20
921,4,0.340959516,0,-8,20
922,3.75,0.459732129,0,-7,20
923,3.25,0.513976226,0,-7,20
924,3,0.522277516,0,-6,20
925,3,0.510755903,0,-4,20
926,3,0.49442371,0,-3,20
927,3,0.385888935,0,-2,20
928,3.175,0.307433548,0,-2,20
929,3.35,0.194586258,0,-3,20
930,3.85,0.087847871,0,-3,20
931,4.35,0.01736629,0,-4,20
932,4.55,0,0,-4,20
933,4.35,0,0,-4,20
934,3.85,0,0,-4,20
935,3.35,0,0,-4,20
936,3,0,0,-4,20
937,3,0,0,-4,20
938,2.75,0,0,-4,20
939,2.5,0,0,-4,20
940,2.3,0,0,-5,20
941,2.4,0.00000761,0,-6,20
942,2.6,0.027888613,0,-6,20
943,2.85,0.107280194,0,-5,20
944,3.35,0.232245258,0,-4,20
945,4,0.340959516,0,-2,20
946,3.75,0.459732129,0,-1,20
947,3.25,0.513976226,0,1,20
948,3,0.522277516,0,3,20
949,3,0.510755903,0,3.5,20
950,3,0.49442371,0,4,20
951,3,0.385888935,0,5,20
952,3.175,0.307433548,0,4,20
953,3.35,0.194586258,0,4,20
954,3.85,0.087847871,0,4,20
955,4.35,0.01736629,0,4,20
956,4.55,0,0,4,20
957,4.35,0,0,4,20
958,3.85,0,0,4,20
959,3.35,0,0,3,20
960,3,0,0,3,20
961,3,0,0,3,20
962,2.75,0,0,3,20
963,2.5,0,0,3,20
964,2.3,0,0,3,20
965,2.4,0.00000761,0,3,20
966,2.6,0.027888613,0,2,20
967,2.85,0.107280194,0,1,20
968,3.35,0.232245258,0,1,20
969,4,0.340959516,0,4,20
970,3.75,0.459732129,0,4,20
971,3.25,0.513976226,0,5,20
972,3,0.522277516,0,7,20
973,3,0.510755903,0,7,20
974,3,0.49442371,0,7,20
975,3,0.385888935,0,8,20
976,3.175,0.307433548,0,7,20
977,3.35,0.194586258,0,7,20
978,3.85,0.087847871,0,6,20
979,4.35,0.01736629,0,5,20
980,4.55,0,0,4,20
981,4.35,0,0,4,20
982,3.85,0,0,4,20
983,3.35,0,0,4,20
984,3,0,0,3,20
985,3,0,0,2,20
986,2.75,0,0,1,20
987,2.5,0,0,2,20
988,2.3,0,0,0,20
989,2.4,0.00000761,0,1,20
990,2.6,0.027888613,0,0,20
991,2.85,0.107280194,0,-1,20
992,3.35,0.232245258,0,-1,20
993,4,0.340959516,0,0,20
994,3.75,0.459732129,0,0,20
995,3.25,0.513976226,0,1,20
996,3,0.522277516,0,1,20
997,3,0.510755903,0,1,20
998,3,0.49442371,0,1,20
999,3,0.385888935,0,1,20
1000,3.175,0.307433548,0,1,20
1001,3.35,0.194586258,0,0,20
1002,3.85,0.087847871,0,0,20
1003,4.35,0.01736629,0,-1,20
1004,4.55,0,0,-1,20
1005,4.35,0,0,-2,20
1006,3.85,0,0,-2,20
1007,3.35,0,0,-3,20
1008,3,0,0,-3,20
1009,3,0,0,-4,20
1010,2.75,0,0,-6,20
1011,2.5,0,0,-6,20
1012,2.3,0,0,-7,20
1013,2.4,0.00000761,0,-7,20
1014,2.6,0.027888613,0,-7,20
1015,2.85,0.107280194,0,-7,20
1016,3.35,0.232245258,0,-6,20
1017,4,0.340959516,0,-4,20
1018,3.75,0.459732129,0,-3,20
1019,3.25,0.513976226,0,-1,20
1020,3,0.522277516,0,1,20
1021,3,0.510755903,0,1,20
1022,3,0.49442371,0,2,20
1023,3,0.385888935,0,2,20
1024,3.175,0.307433548,0,3,20
1025,3.35,0.194586258,0,2,20
1026,3.85,0.087847871,0,2,20
1027,4.35,0.01736629,0,2,20
1028,4.55,0,0,1,20
1029,4.35,0,0,1,20
1030,3.85,0,0,1,20
1031,3.35,0,0,1,20
1032,3,0,0,0,20
1033,3,0,0,0,20
1034,2.75,0,0,0,20
1035,2.5,0,0,0,20
1036,2.3,0,0,0,20
1037,2.4,0.00000761,0,1,20
1038,2.6,0.027888613,0,0.5,20
1039,2.85,0.107280194,0,0,20
1040,3.35,0.232245258,0,0,20
1041,4,0.340959516,0,1,20
1042,3.75,0.459732129,0,1,20
1043,3.25,0.513976226,0,2,20
1044,3,0.522277516,0,3,20
1045,3,0.510755903,0,3,20
1046,3,0.49442371,0,4,20
1047,3,0.385888935,0,5,20
1048,3.175,0.307433548,0,4,20
1049,3.35,0.194586258,0,4,20
1050,3.85,0.087847871,0,3,20
1051,4.35,0.01736629,0,2,20
1052,4.55,0,0,2,20
1053,4.35,0,0,1,20
1054,3.85,0,0,1,20
1055,3.35,0,0,1,20
1056,3,0,0,1,20
1057,3,0,0,1,20
1058,2.75,0,0,1,20
1059,2.5,0,0,0,20
1060,2.3,0,0,0,20
1061,2.4,0.00000761,0,-1,20
1062,2.6,0.027888613,0,-1,20
1063,2.85,0.107280194,0,-1,20
1064,3.35,0.232245258,0,-1,20
1065,4,0.340959516,0,0,20
1066,3.75,0.459732129,0,1,20
1067,3.25,0.513976226,0,2,20
1068,3,0.522277516,0,2,20
1069,3,0.510755903,0,3,20
1070,3,0.49442371,0,3.7,20
1071,3,0.385888935,0,4,20
1072,3.175,0.307433548,0,4,20
1073,3.35,0.194586258,0,3,20
1074,3.85,0.087847871,0,2,20
1075,4.35,0.01736629,0,2,20
1076,4.55,0,0,1,20
1077,4.35,0,0,1,20
1078,3.85,0,0,-1,20
1079,3.35,0,0,-1,20
1080,3,0,0,-1,20
1081,3,0,0,-2,20
1082,2.75,0,0,-1,20
1083,2.5,0,0,-2,20
1084,2.3,0,0,-2,20
1085,2.4,0.00000761,0,-3,20
1086,2.6,0.027888613,0,-2,20
1087,2.85,0.107280194,0,-4,20
1088,3.35,0.232245258,0,-5,20
1089,4,0.340959516,0,-7,20
1090,3.75,0.459732129,0,-7,20
1091,3.25,0.513976226,0,-7,20
1092,3,0.522277516,0,-7,20
1093,3,0.510755903,0,-7,20
1094,3,0.49442371,0,-6,20
1095,3,0.385888935,0,-6,20
1096,3.175,0.307433548,0,-6,20
1097,3.35,0.194586258,0,-7,20
1098,3.85,0.087847871,0,-8,20
1099,4.35,0.01736629,0,-8,20
1100,4.55,0,0,-9,20
1101,4.35,0,0,-10,20
1102,3.85,0,0,-11,20
1103,3.35,0,0,-11,20
1104,3,0,0,-11,20
1105,3,0,0,-12,20
1106,2.75,0,0,-12,20
1107,2.5,0,0,-12,20
1108,2.3,0,0,-12,20
1109,2.4,0.00000761,0,-12,20
1110,2.6,0.027888613,0,-12,20
1111,2.85,0.107280194,0,-12,20
1112,3.35,0.232245258,0,-11,20
1113,4,0.340959516,0,-8,20
1114,3.75,0.459732129,0,-7,20
1115,3.25,0.513976226,0,-5,20
1116,3,0.522277516,0,-4,20
1117,3,0.510755903,0,-3,20
1118,3,0.49442371,0,-3,20
1119,3,0.385888935,0,-3,20
1120,3.175,0.307433548,0,-3,20
1121,3.35,0.194586258,0,-3,20
1122,3.85,0.087847871,0,-4,20
1123,4.35,0.01736629,0,-5,20
1124,4.55,0,0,-4,20
1125,4.35,0,0,-5,20
1126,3.85,0,0,-6,20
1127,3.35,0,0,-6,20
1128,3,0,0,-7,20
1129,3,0,0,-7,20
1130,2.75,0,0,-8,20
1131,2.5,0,0,-8,20
1132,2.3,0,0,-9,20
1133,2.4,0.00000761,0,-8,20
1134,2.6,0.027888613,0,-8,20
1135,2.85,0.107280194,0,-8,20
1136,3.35,0.232245258,0,-8,20
1137,4,0.340959516,0,-7,20
1138,3.75,0.459732129,0,-6,20
1139,3.25,0.513976226,0,-3,20
1140,3,0.522277516,0,-3,20
1141,3,0.510755903,0,-2,20
1142,3,0.49442371,0,-2,20
1143,3,0.385888935,0,-1,20
1144,3.175,0.307433548,0,-2,20
1145,3.35,0.194586258,0,-2,20
1146,3.85,0.087847871,0,-2,20
1147,4.35,0.01736629,0,-2,20
1148,4.55,0,0,-3,20
1149,4.35,0,0,-3,20
1150,3.85,0,0,-3,20
1151,3.35,0,0,-3,20
1152,3,0,0,-3,20
1153,3,0,0,-3,20
1154,2.75,0,0,-3,20
1155,2.5,0,0,-3,20
1156,2.3,0,0,-3,20
1157,2.4,0.00000761,0,-3,20
1158,2.6,0.027888613,0,-3,20
1159,2.85,0.107280194,0,-3,20
1160,3.35,0.232245258,0,-3,20
1161,4,0.340959516,0,-2,20
1162,3.75,0.459732129,0,0,20
1163,3.25,0.513976226,0,1,20
1164,3,0.522277516,0,2,20
1165,3,0.510755903,0,3,20
1166,3,0.49442371,0,4,20
1167,3,0.385888935,0,4,20
1168,3.175,0.307433548,0,4,20
1169,3.35,0.194586258,0,3,20
1170,3.85,0.087847871,0,1.8,20
1171,4.35,0.01736629,0,0.8,20
1172,4.55,0,0,-0.2,20
1173,4.35,0,0,-1,20
1174,3.85,0,0,-2,20
1175,3.35,0,0,-2,20
1176,3,0,0,-2,20
1177,3,0,0,-3,20
1178,2.75,0,0,-4,20
1179,2.5,0,0,-4,20
1180,2.3,0,0,-4,20
1181,2.4,0.00000761,0,-4,20
1182,2.6,0.027888613,0,-4,20
1183,2.85,0.107280194,0,-3,20
1184,3.35,0.232245258,0,-2,20
1185,4,0.340959516,0,-1,20
1186,3.75,0.459732129,0,1,20
1187,3.25,0.513976226,0,2,20
1188,3,0.522277516,0,3,20
1189,3,0.510755903,0,4,20
1190,3,0.49442371,0,4,20
1191,3,0.385888935,0,4,20
1192,3.175,0.307433548,0,5,20
1193,3.35,0.194586258,0,4,20
1194,3.85,0.087847871,0,2,20
1195,4.35,0.01736629,0,2,20
1196,4.55,0,0,2,20
1197,4.35,0,0,1,20
1198,3.85,0,0,-1,20
1199,3.35,0,0,-2,20
1200,3,0,0,-3,20
1201,3,0,0,-2,20
1202,2.75,0,0,-2,20
1203,2.5,0,0,-3,20
1204,2.3,0,0,-3,20
1205,2.4,0.00000761,0,-4,20
1206,2.6,0.027888613,0,-5,20
1207,2.85,0.107280194,0,-3,20
1208,3.35,0.232245258,0,-1,20
1209,4,0.340959516,0,0,20
1210,3.75,0.459732129,0,1,20
1211,3.25,0.513976226,0,2,20
1212,3,0.522277516,0,2,20
1213,3,0.510755903,0,2,20
1214,3,0.49442371,0,3,20
1215,3,0.385888935,0,3,20
1216,3.175,0.307433548,0,2,20
1217,3.35,0.194586258,0,2,20
1218,3.85,0.087847871,0,1,20
1219,4.35,0.01736629,0,0,20
1220,4.55,0,0,-1,20
1221,4.35,0,0,0,20
1222,3.85,0,0,1,20
1223,3.35,0,0,1,20
1224,3,0,0,1,20
1225,3,0,0,1,20
1226,2.75,0,0,2,20
1227,2.5,0,0,2,20
1228,2.3,0,0,2,20
1229,2.4,0.00000761,0,2,20
1230,2.6,0.027888613,0,2,20
1231,2.85,0.107280194,0,2,20
1232,3.35,0.232245258,0,2,20
1233,4,0.340959516,0,2,20
1234,3.75,0.459732129,0,2,20
1235,3.25,0.513976226,0,4,20
1236,3,0.522277516,0,6,20
1237,3,0.510755903,0,8,20
1238,3,0.49442371,0,9,20
1239,3,0.385888935,0,9,20
1240,3.175,0.307433548,0,7,20
1241,3.35,0.194586258,0,6,20
1242,3.85,0.087847871,0,4,20
1243,4.35,0.01736629,0,5,20
1244,4.55,0,0,4,20
1245,4.35,0,0,3,20
1246,3.85,0,0,3,20
1247,3.35,0,0,2,20
1248,3,0,0,2,20
1249,3,0,0,1,20
1250,2.75,0,0,1,20
1251,2.5,0,0,1,20
1252,2.3,0,0,1,20
1253,2.4,0.00000761,0,1,20
1254,2.6,0.027888613,0,1,20
1255,2.85,0.107280194,0,1,20
1256,3.35,0.232245258,0,2,20
1257,4,0.340959516,0,2,20
1258,3.75,0.459732129,0,3,20
1259,3.25,0.513976226,0,3,20
1260,3,0.522277516,0,4,20
1261,3,0.510755903,0,4,20
1262,3,0.49442371,0,4,20
1263,3,0.385888935,0,4,20
1264,3.175,0.307433548,0,3,20
1265,3.35,0.194586258,0,3,20
1266,3.85,0.087847871,0,2,20
1267,4.35,0.01736629,0,1,20
1268,4.55,0,0,1,20
1269,4.35,0,0,0,20
1270,3.85,0,0,0,20
1271,3.35,0,0,-1,20
1272,3,0,0,-2,20
1273,3,0,0,-2,20
1274,2.75,0,0,-3,20
1275,2.5,0,0,-4,20
1276,2.3,0,0,-4,20
1277,2.4,0.00000761,0,-3,20
1278,2.6,0.027888613,0,-4,20
1279,2.85,0.107280194,0,-3,20
1280,3.35,0.232245258,0,-2,20
1281,4,0.340959516,0,-1,20
1282,3.75,0.459732129,0,2,20
1283,3.25,0.513976226,0,2,20
1284,3,0.522277516,0,3,20
1285,3,0.510755903,0,4,20
1286,3,0.49442371,0,6,20
1287,3,0.385888935,0,6,20
1288,3.175,0.307433548,0,6,20
1289,3.35,0.194586258,0,6,20
1290,3.85,0.087847871,0,4,20
1291,4.35,0.01736629,0,2,20
1292,4.55,0,0,1,20
1293,4.35,0,0,1,20
1294,3.85,0,0,0,20
1295,3.35,0,0,-1,20
1296,3,0,0,-1,20
1297,3,0,0,-1,20
1298,2.75,0,0,-1,20
1299,2.5,0,0,-1,20
1300,2.3,0,0,-1,20
1301,2.4,0.00000761,0,-1,20
1302,2.6,0.027888613,0,-1,20
1303,2.85,0.107280194,0,-1,20
1304,3.35,0.232245258,0,0,20
1305,4,0.340959516,0,1,20
1306,3.75,0.459732129,0,1,20
1307,3.25,0.513976226,0,1,20
1308,3,0.522277516,0,0,20
1309,3,0.510755903,0,-1,20
1310,3,0.49442371,0,-1,20
1311,3,0.385888935,0,0,20
1312,3.175,0.307433548,0,-1,20
1313,3.35,0.194586258,0,-2,20
1314,3.85,0.087847871,0,-2,20
1315,4.35,0.01736629,0,-2,20
1316,4.55,0,0,-2,20
1317,4.35,0,0,-3,20
1318,3.85,0,0,-3,20
1319,3.35,0,0,-4,20
1320,3,0,0,-4,20
1321,3,0,0,-4,20
1322,2.75,0,0,-4,20
1323,2.5,0,0,-6,20
1324,2.3,0,0,-6,20
1325,2.4,0.00000761,0,-7,20
1326,2.6,0.027888613,0,-7,20
1327,2.85,0.107280194,0,-6.8,20
1328,3.35,0.232245258,0,-6,20
1329,4,0.340959516,0,-4,20
1330,3.75,0.459732129,0,-2,20
1331,3.25,0.513976226,0,-1,20
1332,3,0.522277516,0,0,20
1333,3,0.510755903,0,1,20
1334,3,0.49442371,0,2,20
1335,3,0.385888935,0,3,20
1336,3.175,0.307433548,0,3,20
1337,3.35,0.194586258,0,2,20
1338,3.85,0.087847871,0,1,20
1339,4.35,0.01736629,0,-1,20
1340,4.55,0,0,-1,20
1341,4.35,0,0,-2,20
1342,3.85,0,0,-2,20
1343,3.35,0,0,-2,20
1344,3,0,0,-3,20
1345,3,0,0,-3,20
1346,2.75,0,0,-3,20
1347,2.5,0,0,-5,20
1348,2.3,0,0,-5,20
1349,2.4,0.00000761,0,-4,20
1350,2.6,0.027888613,0,-6,20
1351,2.85,0.107280194,0,-6,20
1352,3.35,0.232245258,0,-2,20
1353,4,0.340959516,0,-1,20
1354,3.75,0.459732129,0,1,20
1355,3.25,0.513976226,0,2,20
1356,3,0.522277516,0,4,20
1357,3,0.510755903,0,5,20
1358,3,0.49442371,0,5,20
1359,3,0.385888935,0,4,20
1360,3.175,0.307433548,0,4,20
1361,3.35,0.194586258,0,3,20
1362,3.85,0.087847871,0,2,20
1363,4.35,0.01736629,0,1,20
1364,4.55,0,0,1,20
1365,4.35,0,0,1,20
1366,3.85,0,0,1,20
1367,3.35,0,0,-1,20
1368,3,0,0,-1,20
1369,3,0,0,-1,20
1370,2.75,0,0,-3,20
1371,2.5,0,0,-3,20
1372,2.3,0,0,-4,20
1373,2.4,0.00000761,0,-4,20
1374,2.6,0.027888613,0,-4,20
1375,2.85,0.107280194,0,-4,20
1376,3.35,0.232245258,0,-3,20
1377,4,0.340959516,0,-1,20
1378,3.75,0.459732129,0,1,20
1379,3.25,0.513976226,0,2,20
1380,3,0.522277516,0,3,20
1381,3,0.510755903,0,4,20
1382,3,0.49442371,0,5,20
1383,3,0.385888935,0,6,20
1384,3.175,0.307433548,0,4,20
1385,3.35,0.194586258,0,3,20
1386,3.85,0.087847871,0,3,20
1387,4.35,0.01736629,0,2,20
1388,4.55,0,0,1,20
1389,4.35,0,0,-1,20
1390,3.85,0,0,0,20
1391,3.35,0,0,0,20
1392,3,0,0,-1,20
1393,3,0,0,-1,20
1394,2.75,0,0,-1,20
1395,2.5,0,0,-2,20
1396,2.3,0,0,-2,20
1397,2.4,0.00000761,0,-3,20
1398,2.6,0.027888613,0,-2,20
1399,2.85,0.107280194,0,-2,20
1400,3.35,0.232245258,0,1,20
1401,4,0.340959516,0,3,20
1402,3.75,0.459732129,0,4,20
1403,3.25,0.513976226,0,4,20
1404,3,0.522277516,0,7,20
1405,3,0.510755903,0,9,20
1406,3,0.49442371,0,12,20
1407,3,0.385888935,0,13,20
1408,3.175,0.307433548,0,12,20
1409,3.35,0.194586258,0,12,20
1410,3.85,0.087847871,0,10,20
1411,4.35,0.01736629,0,8,20
1412,4.55,0,0,7,20
1413,4.35,0,0,6,20
1414,3.85,0,0,5.4,20
1415,3.35,0,0,4.9,20
1416,3,0,0,4.3,20
1417,3,0,0,3.7,20
1418,2.75,0,0,3.1,20
1419,2.5,0,0,2.6,20
1420,2.3,0,0,2,20
1421,2.4,0.00000761,0,1,20
1422,2.6,0.027888613,0,0,20
1423,2.85,0.107280194,0,-1,20
1424,3.35,0.232245258,0,3,20
1425,4,0.340959516,0,4.1,20
1426,3.75,0.459732129,0,5.2,20
1427,3.25,0.513976226,0,6,20
1428,3,0.522277516,0,8,20
1429,3,0.510755903,0,9,20
1430,3,0.49442371,0,8,20
1431,3,0.385888935,0,8,20
1432,3.175,0.307433548,0,7,20
1433,3.35,0.194586258,0,6.7,20
1434,3.85,0.087847871,0,6,20
1435,4.35,0.01736629,0,6,20
1436,4.55,0,0,5,20
1437,4.35,0,0,4,20
1438,3.85,0,0,5,20
1439,3.35,0,0,5,20
1440,3,0,0,5,20
1441,3,0,0,4,20
1442,2.75,0,0,4,20
1443,2.5,0,0,6,20
1444,2.3,0,0,6,20
1445,2.4,0.00000761,0,6,20
1446,2.6,0.027888613,0,5,20
1447,2.85,0.107280194,0,5,20
1448,3.35,0.232245258,0,6,20
1449,4,0.340959516,0,6,20
1450,3.75,0.459732129,0,6.7,20
1451,3.25,0.513976226,0,7,20
1452,3,0.522277516,0,7,20
1453,3,0.510755903,0,7,20
1454,3,0.49442371,0,6,20
1455,3,0.385888935,0,6,20
1456,3.175,0.307433548,0,5,20
1457,3.35,0.194586258,0,3,20
1458,3.85,0.087847871,0,2,20
1459,4.35,0.01736629,0,2,20
1460,4.55,0,0,1,20
1461,4.35,0,0,1,20
1462,3.85,0,0,1,20
1463,3.35,0,0,1,20
1464,3,0,0,1,20
1465,3,0,0,1,20
1466,2.75,0,0,2,20
1467,2.5,0,0,1,20
1468,2.3,0,0,1,20
1469,2.4,0.00000761,0,1,20
1470,2.6,0.027888613,0,1,20
1471,2.85,0.107280194,0,1,20
1472,3.35,0.232245258,0,1,20
1473,4,0.340959516,0,2,20
1474,3.75,0.459732129,0,3,20
1475,3.25,0.513976226,0,4,20
1476,3,0.522277516,0,5.2,20
1477,3,0.510755903,0,6,20
1478,3,0.49442371,0,6,20
1479,3,0.385888935,0,7,20
1480,3.175,0.307433548,0,6,20
1481,3.35,0.194586258,0,6,20
1482,3.85,0.087847871,0,6,20
1483,4.35,0.01736629,0,5,20
1484,4.55,0,0,4,20
1485,4.35,0,0,3,20
1486,3.85,0,0,2.6,20
1487,3.35,0,0,2,20
1488,3,0,0,1,20
1489,3,0,0,1,20
1490,2.75,0,0,1,20
1491,2.5,0,0,0,20
1492,2.3,0,0,0,20
1493,2.4,0.00000761,0,0,20
1494,2.6,0.027888613,0,0,20
1495,2.85,0.107280194,0,0,20
1496,3.35,0.232245258,0,0,20
1497,4,0.340959516,0,2,20
1498,3.75,0.459732129,0,4,20
1499,3.25,0.513976226,0,6,20
1500,3,0.522277516,0,7,20
1501,3,0.510755903,0,8,20
1502,3,0.49442371,0,9,20
1503,3,0.385888935,0,10,20
1504,3.175,0.307433548,0,10,20
1505,3.35,0.194586258,0,9,20
1506,3.85,0.087847871,0,7,20
1507,4.35,0.01736629,0,7,20
1508,4.55,0,0,7,20
1509,4.35,0,0,7,20
1510,3.85,0,0,6,20
1511,3.35,0,0,6,20
1512,3,0,0,6,20
1513,3,0,0,5,20
1514,2.75,0,0,6,20
1515,2.5,0,0,5,20
1516,2.3,0,0,5,20
1517,2.4,0.00000761,0,5,20
1518,2.6,0.027888613,0,6,20
1519,2.85,0.107280194,0,6,20
1520,3.35,0.232245258,0,6,20
1521,4,0.340959516,0,7,20
1522,3.75,0.459732129,0,8,20
1523,3.25,0.513976226,0,9,20
1524,3,0.522277516,0,10,20
1525,3,0.510755903,0,9,20
1526,3,0.49442371,0,9,20
1527,3,0.385888935,0,9,20
1528,3.175,0.307433548,0,8,20
1529,3.35,0.194586258,0,8,20
1530,3.85,0.087847871,0,7,20
1531,4.35,0.01736629,0,5,20
1532,4.55,0,0,6,20
1533,4.35,0,0,6,20
1534,3.85,0,0,5,20
1535,3.35,0,0,5,20
1536,3,0,0,5,20
1537,3,0,0,5,20
1538,2.75,0,0,5,20
1539,2.5,0,0,4,20
1540,2.3,0,0,3,20
1541,2.4,0.00000761,0,2,20
1542,2.6,0.027888613,0,2,20
1543,2.85,0.107280194,0,2,20
1544,3.35,0.232245258,0,4,20
1545,4,0.340959516,0,6,20
1546,3.75,0.459732129,0,6,20
1547,3.25,0.513976226,0,8,20
1548,3,0.522277516,0,9,20
1549,3,0.510755903,0,10,20
1550,3,0.49442371,0,11,20
1551,3,0.385888935,0,11,20
1552,3.175,0.307433548,0,11,20
1553,3.35,0.194586258,0,11,20
1554,3.85,0.087847871,0,10,20
1555,4.35,0.01736629,0,7,20
1556,4.55,0,0,7,20
1557,4.35,0,0,6,20
1558,3.85,0,0,5,20
1559,3.35,0,0,5,20
1560,3,0,0,4,20
1561,3,0,0,3,20
1562,2.75,0,0,0,20
1563,2.5,0,0,-0.4,20
1564,2.3,0,0,-1,20
1565,2.4,0.00000761,0,-2,20
1566,2.6,0.027888613,0,-1.7,20
1567,2.85,0.107280194,0,-1,20
1568,3.35,0.232245258,0,3,20
1569,4,0.340959516,0,7,20
1570,3.75,0.459732129,0,9,20
1571,3.25,0.513976226,0,12,20
1572,3,0.522277516,0,14,20
1573,3,0.510755903,0,15,20
1574,3,0.49442371,0,17,20
1575,3,0.385888935,0,17,20
1576,3.175,0.307433548,0,18,20
1577,3.35,0.194586258,0,17,20
1578,3.85,0.087847871,0,13,20
1579,4.35,0.01736629,0,12,20
1580,4.55,0,0,11,20
1581,4.35,0,0,11,20
1582,3.85,0,0,9,20
1583,3.35,0,0,8,20
1584,3,0,0,8,20
1585,3,0,0,9,20
1586,2.75,0,0,6,20
1587,2.5,0,0,4,20
1588,2.3,0,0,4,20
1589,2.4,0.00000761,0,3,20
1590,2.6,0.027888613,0,4,20
1591,2.85,0.107280194,0,4,20
1592,3.35,0.232245258,0,7,20
1593,4,0.340959516,0,11,20
1594,3.75,0.459732129,0,15,20
1595,3.25,0.513976226,0,14,20
1596,3,0.522277516,0,13,20
1597,3,0.510755903,0,14,20
1598,3,0.49442371,0,13.6,20
1599,3,0.385888935,0,13,20
1600,3.175,0.307433548,0,12,20
1601,3.35,0.194586258,0,12,20
1602,3.85,0.087847871,0,10,20
1603,4.35,0.01736629,0,8,20
1604,4.55,0,0,7,20
1605,4.35,0,0,7,20
1606,3.85,0,0,6,20
1607,3.35,0,0,6,20
1608,3,0,0,6,20
1609,3,0,0,6,20
1610,2.75,0,0,6,20
1611,2.5,0,0,6.1,20
1612,2.3,0,0,6,20
1613,2.4,0.00000761,0,6,20
1614,2.6,0.027888613,0,6,20
1615,2.85,0.107280194,0,7,20
1616,3.35,0.232245258,0,7,20
1617,4,0.340959516,0,8,20
1618,3.75,0.459732129,0,11,20
1619,3.25,0.513976226,0,14,20
1620,3,0.522277516,0,17,20
1621,3,0.510755903,0,19,20
1622,3,0.49442371,0,19,20
1623,3,0.385888935,0,20,20
1624,3.175,0.307433548,0,20,20
1625,3.35,0.194586258,0,21,20
1626,3.85,0.087847871,0,18,20
1627,4.35,0.01736629,0,16,20
1628,4.55,0,0,16,20
1629,4.35,0,0,15,20
1630,3.85,0,0,15,20
1631,3.35,0,0,14,20
1632,3,0,0,13.6,20
