"Month","Week","Hour","Buy_Energy","Sell_Energy","Power_Consumed","Power_Produced","Power_Purchased","Power_Export","Batt_Discharge","Batt_Charge","Set_point","Outdoor_temp","Indoor_temp","Battery_SOC","Battery_SOH","HP_kW","Scheduled_Loads_kW","WH_kW","AC_kW","NonControllableLoads_kW","EndUseLoads_kW","Month_1","Week_1","Hour_1","Buy_Energy_1","Sell_Energy_1","Power_Consumed_1","Power_Produced_1","Power_Purchased_1","Power_Export_1","Batt_Discharge_1","Batt_Charge_1","Set_point_1","Outdoor_temp_1","Indoor_temp_1","Battery_SOC_1","Battery_SOH_1","HP_kW_1","Scheduled_Loads_kW_1","WH_kW_1","AC_kW_1","NonControllableLoads_kW_1","EndUseLoads_kW_1","Month_2","Week_2","Hour_2","Buy_Energy_2","Sell_Energy_2","Power_Consumed_2","Power_Produced_2","Power_Purchased_2","Power_Export_2","Batt_Discharge_2","Batt_Charge_2","Set_point_2","Outdoor_temp_2","Indoor_temp_2","Battery_SOC_2","Battery_SOH_2","HP_kW_2","Scheduled_Loads_kW_2","WH_kW_2","AC_kW_2","NonControllableLoads_kW_2","EndUseLoads_kW_2","Month_3","Week_3","Hour_3","Buy_Energy_3","Sell_Energy_3","Power_Consumed_3","Power_Produced_3","Power_Purchased_3","Power_Export_3","Batt_Discharge_3","Batt_Charge_3","Set_point_3","Outdoor_temp_3","Indoor_temp_3","Battery_SOC_3","Battery_SOH_3","HP_kW_3","Scheduled_Loads_kW_3","WH_kW_3","AC_kW_3","NonControllableLoads_kW_3","EndUseLoads_kW_3","Month_4","Week_4","Hour_4","Buy_Energy_4","Sell_Energy_4","Power_Consumed_4","Power_Produced_4","Power_Purchased_4","Power_Export_4","Batt_Discharge_4","Batt_Charge_4","Set_point_4","Outdoor_temp_4","Indoor_temp_4","Battery_SOC_4","Battery_SOH_4","HP_kW_4","Scheduled_Loads_kW_4","WH_kW_4","AC_kW_4","NonControllableLoads_kW_4","EndUseLoads_kW_4"
1.0,1.0,84.0,0.1,0.03,3.7276391592993106,2.089110064,1.6385290952993101,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904774,0.0,0.82055828912538,3.7276391592993106,1.0,1.0,84.0,0.1,0.03,3.5224292057895457,2.089110064,1.4333191417895454,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000015,0.0,1.2248031345513426,3.522429205789546,1.0,1.0,84.0,0.1,0.03,3.379659531626254,2.089110064,1.2905494676262537,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.1984732824427465,0.0,0.7600430157152381,3.379659531626254,1.0,1.0,84.0,0.1,0.03,4.236284791150759,2.089110064,2.1471747271507584,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,1.441621903756049,4.236284791150759,1.0,1.0,84.0,0.1,0.03,3.778814913903056,2.089110064,1.6897048499030556,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,0.7809893091353817,3.778814913903056
1.0,1.0,85.0,0.1,0.03,3.6283943433084094,2.043023612,1.5853707313084098,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.5438330476611952,0.0,0.24761904761904846,0.0,0.8369422480281654,3.6283943433084094,1.0,1.0,85.0,0.1,0.03,3.186267444138753,2.043023612,1.143243832138753,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.006424937706105,0.0,0.20000000000000026,0.0,0.9798425064326474,3.186267444138753,1.0,1.0,85.0,0.1,0.03,3.2578636667157963,2.043023612,1.2148400547157965,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.3158761363609495,0.0,0.19847328244274834,0.0,0.7435142479120984,3.257863666715796,1.0,1.0,85.0,0.1,0.03,3.837322892133957,2.043023612,1.794299280133957,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.4340253705514634,0.0,0.2500000000000002,0.0,1.1532975215824928,3.8373228921339564,1.0,1.0,85.0,0.1,0.03,3.502841618672302,2.043023612,1.4598180066723019,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.6350595179289362,0.0,0.24299065420560753,0.0,0.6247914465377584,3.5028416186723024
1.0,1.0,86.0,0.1,0.03,3.6101932365338447,1.97769484,1.6324983965338444,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.5438330476611952,0.0,0.2476190476190484,0.0,0.8187411412536005,3.6101932365338443,1.0,1.0,86.0,0.1,0.03,3.1741706243696237,1.97769484,1.1964757843696237,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.006424937706105,0.0,0.20000000000000115,0.0,0.9677456866635175,3.1741706243696237,1.0,1.0,86.0,0.1,0.03,3.2361215387569207,1.97769484,1.2584266987569206,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.3158761363609495,0.0,0.19847328244274764,0.0,0.7217721199532235,3.2361215387569207,1.0,1.0,86.0,0.1,0.03,3.8230846526544706,1.97769484,1.8453898126544706,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.4340253705514634,0.0,0.25000000000000006,0.0,1.139059282103007,3.8230846526544706,1.0,1.0,86.0,0.1,0.03,3.495128144851312,1.97769484,1.517433304851312,0.0,-0.0,-0.0,22.0,0.0,22.0,1.0,0.0,2.6350595179289362,0.0,0.24299065420560764,0.0,0.6170779727167686,3.4951281448513125
1.0,1.0,87.0,0.1,0.03,3.7018800698866405,1.54355574,2.1583243298866406,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904774,0.0,0.7947991997127095,3.7018800698866405,1.0,1.0,87.0,0.1,0.03,3.2653717579017205,1.54355574,1.7218160179017206,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000015,0.0,0.9677456866635175,3.265371757901721,1.0,1.0,87.0,0.1,0.03,3.3400568915040982,1.54355574,1.7965011515040983,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.1984732824427465,0.0,0.7204403755930823,3.3400568915040982,1.0,1.0,87.0,0.1,0.03,3.9337221694977167,1.54355574,2.3901664294977167,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,1.139059282103007,3.9337221694977162,1.0,1.0,87.0,0.1,0.03,3.614903577484443,1.54355574,2.071347837484443,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,0.6170779727167686,3.614903577484443
1.0,1.0,88.0,0.1,0.03,3.7004135829963873,1.229734192,2.4706793909963873,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904846,0.0,0.7933327128224555,3.7004135829963873,1.0,1.0,88.0,0.1,0.03,3.2653717579017205,1.229734192,2.0356375659017205,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000026,0.0,0.9677456866635175,3.265371757901721,1.0,1.0,88.0,0.1,0.03,3.39674015671021,1.229734192,2.16700596471021,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274834,0.0,0.777123640799192,3.3967401567102096,1.0,1.0,88.0,0.1,0.03,3.933722169497717,1.229734192,2.703987977497717,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,1.139059282103007,3.9337221694977167,1.0,1.0,88.0,0.1,0.03,3.614903577484443,1.229734192,2.385169385484443,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560753,0.0,0.6170779727167686,3.6149035774844434
1.0,1.0,89.0,0.1,0.03,3.76283191778305,0.778345032,2.9844868857830495,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.2476190476190484,0.0,0.8557510476091179,3.76283191778305,1.0,1.0,89.0,0.1,0.03,3.4589208947510546,0.778345032,2.6805758627510547,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000115,0.0,1.1612948235128502,3.4589208947510546,1.0,1.0,89.0,0.1,0.03,3.6089758991919823,0.778345032,2.8306308671919824,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274764,0.0,0.9893593832809655,3.6089758991919827,1.0,1.0,89.0,0.1,0.03,4.16153402534938,0.778345032,3.3831889933493797,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,1.3668711379546699,4.16153402534938,1.0,1.0,89.0,0.1,0.03,3.738319171719578,0.778345032,2.959974139719578,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,0.7404935669519035,3.7383191717195783
1.0,1.0,90.0,0.1,0.03,3.99654113654018,0.351391484,3.64514965254018,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904774,0.0,1.0894602663662492,3.9965411365401797,1.0,1.0,90.0,0.1,0.03,3.691179858970253,0.351391484,3.339788374970253,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000015,0.0,1.3935537877320496,3.691179858970253,1.0,1.0,90.0,0.1,0.03,4.002067615411613,0.351391484,3.6506761314116125,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.1984732824427465,0.0,1.382451099500597,4.002067615411613,1.0,1.0,90.0,0.1,0.03,4.4349082523713745,0.351391484,4.083516768371375,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.24999999999999972,0.0,1.640245364976665,4.434908252371375,1.0,1.0,90.0,0.1,0.03,3.8864178848017397,0.351391484,3.5350264008017396,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560712,0.0,0.8885922800340654,3.8864178848017397
1.0,1.0,91.0,0.1,0.03,4.429404879580445,0.06946516,4.359939719580445,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.24761904761904846,0.0,1.522324009406513,4.429404879580445,1.0,1.0,91.0,0.1,0.03,3.969890617241719,0.06946516,3.900425457241719,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000026,0.0,1.6722645460035155,3.969890617241719,1.0,1.0,91.0,0.1,0.03,4.249422444613498,0.06946516,4.179957284613498,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274834,0.0,1.6298059287024804,4.249422444613498,1.0,1.0,91.0,0.1,0.03,4.762957326220116,0.06946516,4.693492166220116,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,1.968294438825406,4.762957326220116,1.0,1.0,91.0,0.1,0.03,4.064136341270881,0.06946516,3.9946711812708813,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560753,0.0,1.0663107365032067,4.064136341270881
1.0,1.0,92.0,0.1,0.03,4.701786445534353,0.0,4.701786445534353,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.659461822554883,0.0,0.2476190476190484,0.0,1.7947055753604209,4.701786445534353,1.0,1.0,92.0,0.1,0.03,4.304343525959053,0.0,4.304343525959053,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.0976260712382033,0.0,0.20000000000000115,0.0,2.006717454720848,4.304343525959053,1.0,1.0,92.0,0.1,0.03,4.242575772382477,0.0,4.242575772382477,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.4211432334682694,0.0,0.19847328244274764,0.0,1.6229592564714599,4.242575772382477,1.0,1.0,92.0,0.1,0.03,5.1566162134162585,0.0,5.1566162134162585,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.54466288739471,0.0,0.25000000000000006,0.0,2.3619533260215486,5.1566162134162585,1.0,1.0,92.0,0.1,0.03,4.277398488263304,0.0,4.277398488263304,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,2.754834950562067,0.0,0.24299065420560764,0.0,1.2795728834956293,4.277398488263304
1.0,1.0,93.0,0.1,0.03,4.705809921792403,0.0,4.705809921792403,0.0,-0.0,-0.0,22.0,-1.1,22.0,1.0,0.0,2.671024700044258,0.0,0.24761904761904774,0.0,1.7871661741290974,4.705809921792404,1.0,1.0,93.0,0.1,0.03,4.3134636393122605,0.0,4.3134636393122605,0.0,-0.0,-0.0,22.0,-1.1,22.0,1.0,0.0,2.106746184591412,0.0,0.20000000000000015,0.0,2.006717454720848,4.3134636393122605,1.0,1.0,93.0,0.1,0.03,4.12921483654247,0.0,4.12921483654247,0.0,-0.0,-0.0,22.0,-1.1,22.0,1.0,0.0,2.4316699431789957,0.0,0.1984732824427465,0.0,1.4990716109207285,4.129214836542471,1.0,1.0,93.0,0.1,0.03,5.167679965100587,0.0,5.167679965100587,0.0,-0.0,-0.0,22.0,-1.1,22.0,1.0,0.0,2.5557266390790385,0.0,0.24999999999999972,0.0,2.3619533260215486,5.167679965100588,1.0,1.0,93.0,0.1,0.03,4.2893760315266185,0.0,4.2893760315266185,0.0,-0.0,-0.0,22.0,-1.1,22.0,1.0,0.0,2.7668124938253826,0.0,0.24299065420560712,0.0,1.2795728834956293,4.2893760315266185
1.0,1.0,94.0,0.1,0.03,5.443026071420566,0.0,5.443026071420566,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,0.0,0.0,0.24761904761904846,3.5446631342355794,1.6507438895659383,5.443026071420566,1.0,1.0,94.0,0.1,0.03,1.93186619161987,0.0,1.93186619161987,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,0.12649222687645023,0.0,0.20000000000000026,0.0,1.6053739647434198,1.93186619161987,1.0,1.0,94.0,0.1,0.03,5.648024364612599,0.0,5.648024364612599,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,0.0,0.0,0.19847328244274834,4.087432245409289,1.3621188367605617,5.648024364612599,1.0,1.0,94.0,0.1,0.03,2.7451763688140676,0.0,2.7451763688140676,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,0.0,0.0,0.2500000000000002,0.6056137068589513,1.8895626619551162,2.745176368814068,1.0,1.0,94.0,0.1,0.03,5.110047078924533,0.0,5.110047078924533,0.0,-0.0,-0.0,22.0,-1.0,22.0,1.0,0.0,0.0,0.0,0.24299065420560753,3.843398117305985,1.023658307412941,5.110047078924534
1.0,1.0,95.0,0.1,0.03,4.175757900072265,0.0,4.175757900072265,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.4282042727675077,0.0,0.2476190476190484,0.0,1.4999345796857086,4.175757900072265,1.0,1.0,95.0,0.1,0.03,3.3995229759687526,0.0,3.3995229759687526,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,1.915223804174016,0.0,0.20000000000000115,0.0,1.2842991717947356,3.3995229759687526,1.0,1.0,95.0,0.1,0.03,3.506188476765615,0.0,3.506188476765615,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.2106090392536437,0.0,0.19847328244274764,0.0,1.0971061550692236,3.506188476765615,1.0,1.0,95.0,0.1,0.03,4.085037983272304,0.0,4.085037983272304,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.3233878537082115,0.0,0.25000000000000006,0.0,1.5116501295640927,4.085037983272304,1.0,1.0,95.0,0.1,0.03,3.5772013854317577,0.0,3.5772013854317577,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.5152840852957974,0.0,0.24299065420560764,0.0,0.8189266459303527,3.5772013854317577
1.0,1.0,96.0,0.1,0.03,3.8839319047212033,0.0,3.8839319047212033,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.4282042727675077,0.0,0.24761904761904774,0.0,1.208108584334648,3.8839319047212033,1.0,1.0,96.0,0.1,0.03,3.325024825614468,0.0,3.325024825614468,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,1.915223804174016,0.0,0.20000000000000015,0.0,1.2098010214404518,3.325024825614468,1.0,1.0,96.0,0.1,0.03,3.2401191451113287,0.0,3.2401191451113287,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.2106090392536437,0.0,0.1984732824427465,0.0,0.8310368234149386,3.2401191451113287,1.0,1.0,96.0,0.1,0.03,3.997351919846782,0.0,3.997351919846782,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.3233878537082115,0.0,0.24999999999999972,0.0,1.4239640661385706,3.9973519198467815,1.0,1.0,96.0,0.1,0.03,3.529698029720336,0.0,3.529698029720336,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.5152840852957974,0.0,0.24299065420560712,0.0,0.7714232902189315,3.529698029720336
1.0,2.0,97.0,0.1,0.03,3.59094235023325,0.0,3.59094235023325,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.4282042727675077,0.0,0.24761904761904846,0.0,0.9151190298466938,3.59094235023325,1.0,2.0,97.0,0.1,0.03,3.0185999437835243,0.0,3.0185999437835243,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,1.915223804174016,0.0,0.20000000000000026,0.0,0.9033761396095079,3.0185999437835243,1.0,2.0,97.0,0.1,0.03,2.973216290764836,0.0,2.973216290764836,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.2106090392536437,0.0,0.19847328244274834,0.0,0.5641339690684443,2.973216290764836,1.0,2.0,97.0,0.1,0.03,3.636682675099001,0.0,3.636682675099001,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.3233878537082115,0.0,0.2500000000000002,0.0,1.0632948213907896,3.636682675099001,1.0,2.0,97.0,0.1,0.03,3.334307807396401,0.0,3.334307807396401,0.0,-0.0,-0.0,20.0,-1.0,20.0,1.0,0.0,2.5152840852957974,0.0,0.24299065420560753,0.0,0.5760330678949962,3.334307807396401
1.0,2.0,98.0,0.1,0.03,3.4126637142264244,0.0,3.4126637142264244,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.5438330476612023,0.0,0.2476190476190484,0.0,0.6212116189461738,3.412663714226425,1.0,2.0,98.0,0.1,0.03,2.944554411923749,0.0,2.944554411923749,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.0064249377061096,0.0,0.20000000000000115,0.0,0.7381294742176381,2.9445544119237486,1.0,2.0,98.0,0.1,0.03,2.9752913142451725,0.0,2.9752913142451725,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.3158761363609566,0.0,0.19847328244274764,0.0,0.46094189544146824,2.9752913142451725,1.0,2.0,98.0,0.1,0.03,3.552821006210801,0.0,3.552821006210801,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.4340253705514634,0.0,0.25000000000000006,0.0,0.8687956356593376,3.552821006210801,1.0,2.0,98.0,0.1,0.03,3.348714568607421,0.0,3.348714568607421,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.6350595179289362,0.0,0.24299065420560764,0.0,0.47066439647287706,3.348714568607421
1.0,2.0,99.0,0.1,0.03,3.299030927273208,0.0,3.299030927273208,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.5438330476612023,0.0,0.24761904761904774,0.0,0.507578831992958,3.2990309272732077,1.0,2.0,99.0,0.1,0.03,2.880672492822191,0.0,2.880672492822191,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.0064249377061096,0.0,0.20000000000000015,0.0,0.6742475551160815,2.880672492822191,1.0,2.0,99.0,0.1,0.03,2.9353987833225705,0.0,2.9353987833225705,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.3158761363609566,0.0,0.1984732824427465,0.0,0.42104936451886765,2.9353987833225705,1.0,2.0,99.0,0.1,0.03,3.477630494990799,0.0,3.477630494990799,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.4340253705514634,0.0,0.24999999999999972,0.0,0.793605124439336,3.477630494990799,1.0,2.0,99.0,0.1,0.03,3.3079805971976866,0.0,3.3079805971976866,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,2.6350595179289362,0.0,0.24299065420560712,0.0,0.429930425063143,3.3079805971976866
1.0,2.0,100.0,0.1,0.03,4.320985834411425,0.0,4.320985834411425,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,3.609716711224441,0.0,0.24761904761904846,0.0,0.46365007556793525,4.320985834411425,1.0,2.0,100.0,0.1,0.03,2.9555161201461666,0.0,2.9555161201461666,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.0976260712382073,0.0,0.20000000000000026,0.0,0.6578900489079589,2.955516120146166,1.0,2.0,100.0,0.1,0.03,3.03045106038473,0.0,3.03045106038473,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.421143233468276,0.0,0.19847328244274834,0.0,0.41083454447370554,3.03045106038473,1.0,2.0,100.0,0.1,0.03,3.569014844875837,0.0,3.569014844875837,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,2.54466288739471,0.0,0.2500000000000002,0.0,0.7743519574811266,3.569014844875837,1.0,2.0,100.0,0.1,0.03,4.106761029170018,0.0,4.106761029170018,0.0,-0.0,-0.0,20.0,-3.0,20.0,1.0,0.0,3.4442702281331554,0.0,0.24299065420560753,0.0,0.4195001468312547,4.106761029170018
1.0,2.0,101.0,0.1,0.03,5.229961106856916,3.044e-5,5.229930666856916,0.0,-0.0,-0.0,20.0,-2.0,20.4118609107262,1.0,0.0,4.529940313402633,0.0,0.2476190476190484,0.0,0.4524017458352346,5.229961106856916,1.0,2.0,101.0,0.1,0.03,4.831166754176462,3.044e-5,4.8311363141764625,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,3.977558782067862,0.0,0.20000000000000115,0.0,0.653607972108599,4.831166754176462,1.0,2.0,101.0,0.1,0.03,5.4808411367875784,3.044e-5,5.480810696787579,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,4.874207351560526,0.0,0.19847328244274764,0.0,0.40816050278430543,5.4808411367875784,1.0,2.0,101.0,0.1,0.03,6.219384588508893,3.044e-5,6.219354148508893,0.0,-0.0,-0.0,20.0,-2.0,20.0,1.0,0.0,5.200072735460373,0.0,0.25000000000000006,0.0,0.76931185304852,6.219384588508893,1.0,2.0,101.0,0.1,0.03,5.5625817709827325,3.044e-5,5.562551330982733,0.0,-0.0,-0.0,20.0,-2.0,20.27971211967951,1.0,0.0,4.902821413808118,0.0,0.24299065420560764,0.0,0.41676970296900767,5.562581770982733
1.0,2.0,102.0,0.1,0.03,5.227016512384533,0.111554452,5.115462060384533,0.0,-0.0,-0.0,22.0,-3.0,21.252041704267523,1.0,0.0,4.529940313402633,0.0,0.24761904761904774,0.0,0.44945715136285275,5.227016512384533,1.0,2.0,102.0,0.1,0.03,3.2047067319494547,0.111554452,3.0931522799494546,0.0,-0.0,-0.0,22.0,-3.0,22.0,1.0,0.0,2.2800283383023947,0.0,0.20000000000000015,0.0,0.7246783936470599,3.2047067319494547,1.0,2.0,102.0,0.1,0.03,5.471005190524514,0.111554452,5.359450738524514,0.0,-0.0,-0.0,22.0,-3.0,21.05584577628077,1.0,0.0,4.819989849001415,0.0,0.1984732824427465,0.0,0.4525420590803532,5.471005190524514,1.0,2.0,102.0,0.1,0.03,3.9847738549726266,0.111554452,3.8732194029726266,0.0,-0.0,-0.0,22.0,-3.0,21.91321211832887,1.0,0.0,2.8818104553949158,0.0,0.24999999999999972,0.0,0.8529633995777112,3.9847738549726266,1.0,2.0,102.0,0.1,0.03,5.607899453352655,0.111554452,5.496345001352655,0.0,-0.0,-0.0,22.0,-3.0,21.186177762888317,1.0,0.0,4.902821413808118,0.0,0.24299065420560712,0.0,0.4620873853389299,5.607899453352655
1.0,2.0,103.0,0.1,0.03,3.86792509115715,0.429120776,3.43880431515715,0.0,-0.0,-0.0,22.0,-5.0,22.0,1.0,0.0,3.1219769221296483,0.0,0.24761904761904846,0.0,0.49832912140845304,3.86792509115715,1.0,2.0,103.0,0.1,0.03,3.6741882182699777,0.429120776,3.2450674422699777,0.0,-0.0,-0.0,22.0,-5.0,22.0,1.0,0.0,2.462430605366586,0.0,0.20000000000000026,0.0,1.0117576129033912,3.674188218269977,1.0,2.0,103.0,0.1,0.03,3.672500172751064,0.429120776,3.243379396751064,0.0,-0.0,-0.0,22.0,-5.0,22.0,1.0,0.0,2.842211621897534,0.0,0.19847328244274834,0.0,0.6318152684107813,3.6725001727510636,1.0,2.0,103.0,0.1,0.03,4.428075302281009,0.429120776,3.9989545262810084,0.0,-0.0,-0.0,22.0,-5.0,22.0,1.0,0.0,2.987212954767706,0.0,0.2500000000000002,0.0,1.190862347513302,4.428075302281008,1.0,2.0,103.0,0.1,0.03,4.122069282461641,0.429120776,3.6929485064616414,0.0,-0.0,-0.0,22.0,-5.0,22.0,1.0,0.0,3.233936681094599,0.0,0.24299065420560753,0.0,0.6451419471614351,4.122069282461641
1.0,2.0,104.0,0.1,0.03,3.949707936034793,0.928981032,3.0207269040347926,0.0,-0.0,-0.0,22.0,-4.0,22.0,1.0,0.0,3.0063481472359608,0.0,0.2476190476190484,0.0,0.695740741179784,3.9497079360347933,1.0,2.0,104.0,0.1,0.03,3.972635709073484,0.928981032,3.0436546770734836,0.0,-0.0,-0.0,22.0,-4.0,22.0,1.0,0.0,2.371229471834488,0.0,0.20000000000000115,0.0,1.4014062372389946,3.972635709073484,1.0,2.0,104.0,0.1,0.03,3.8105581042128573,0.928981032,2.881577072212857,0.0,-0.0,-0.0,22.0,-4.0,22.0,1.0,0.0,2.736944524790214,0.0,0.19847328244274764,0.0,0.8751402969798958,3.810558104212858,1.0,2.0,104.0,0.1,0.03,4.77606331942317,0.928981032,3.84708228742317,0.0,-0.0,-0.0,22.0,-4.0,22.0,1.0,0.0,2.8765754379244544,0.0,0.25000000000000006,0.0,1.649487881498716,4.77606331942317,1.0,2.0,104.0,0.1,0.03,5.250751256035988,0.928981032,4.321770224035988,0.0,-0.0,-0.0,22.0,-4.0,22.0,1.0,0.0,3.114161248461468,1.0,0.24299065420560764,0.0,0.8935993533689128,5.250751256035988
