pMonth,pWeek,pDay,pHour,pBuy_Energy,pSell_Energy,pBuy_NetworkConnection,pBuy_FirmCapacity,pSell_FirmCapacity,pNonControllableLoad,pPV_Generation,pOtherNonControllableGen,pOutdoorTemp,pSetPoint,pSell_PrimaryUpCap,pSell_PrimaryDownCap,pSell_PrimaryEnergy,pBuy_PrimaryEnergy,pD2CPrimaryUp,pD2CPrimaryDown,pWH_use,pMonthly_Network_Cost,pHP_Month,pAC_Month,,,true NYISO lmp
7,29,197,4723,0.0730,0,0.05,0,0,1.082542245,0.01736629,0,26.1,22,0.16505,0.16505,0,0,0,0,-0.75,,,,,,0.03301
7,29,197,4724,0.0725,0,0.05,0,0,1.25812139,0,0,25,22,0.16225,0.16225,0,0,0,0,-1.25,,,,,,0.03245
7,29,197,4725,0.0743,0,0.05,0,0,1.423106201,0,0,23.9,24,0.17135,0.17135,0,0,0,0,-0.5,,,,,,0.03427
7,29,197,4726,0.0723,0,0.05,0,0,1.196446822,0,0,22.8,24,0.1614,0.1614,0,0,0,0,0,,,,,,0.03228
7,29,197,4727,0.0697,0,0.05,0,0,0.897510973,0,0,21.7,24,0.1485,0.1485,0,0,0,0,0,,,,,,0.0297
7,29,197,4728,0.0658,0,0.05,0,0,0.602871623,0,0,22.2,24,0.12885,0.12885,0,0,0,0,0,,,,,,0.02577
7,29,198,4729,0.0633,0,0.05,0,0,0.483114317,0,0,22.8,24,0.1166,0.1166,0,0,0,0,0,,,,,,0.02332
7,29,198,4730,0.0644,0,0.05,0,0,0.428952881,0,0,22.8,24,0.12195,0.12195,0,0,0,0,0,,,,,,0.02439
7,29,198,4731,0.0627,0,0.05,0,0,0.41747792,0,0,22.8,24,0.1136,0.1136,0,0,0,0,0,,,,,,0.02272
7,29,198,4732,0.0635,0,0.05,0,0,0.416306322,0,0,21.1,24,0.11745,0.11745,0,0,0,0,0,,,,,,0.02349
7,29,198,4733,0.0630,0,0.05,0,0,0.463202513,0.00000761,0,20,22,0.11495,0.11495,0,0,0,0,0,,,,,,0.02299
7,29,198,4734,0.0626,0,0.05,0,0,0.591354278,0.027888613,0,21.1,22,0.113,0.113,0,0,0,0,0,,,,,,0.0226
7,29,198,4735,0.0657,0,0.05,0,0,0.756691984,0.107280194,0,23.3,22,0.12865,0.12865,0,0,0,0,-0.25,,,,,,0.02573
7,29,198,4736,0.0681,0,0.05,0,0,0.717519999,0.232245258,0,25.6,22,0.1403,0.1403,0,0,0,0,-0.5,,,,,,0.02806
7,29,198,4737,0.0686,0,0.05,0,0,0.669740573,0.340959516,0,27.2,24,0.1432,0.1432,0,0,0,0,-0.25,,,,,,0.02864
7,29,198,4738,0.0721,0,0.05,0,0,0.680182674,0.459732129,0,29.4,24,0.16025,0.16025,0,0,0,0,0,,,,,,0.03205
7,29,198,4739,0.0748,0,0.05,0,0,0.694565554,0.513976226,0,30.6,24,0.1742,0.1742,0,0,0,0,0,,,,,,0.03484
7,29,198,4740,0.0754,0,0.05,0,0,0.67945685,0.522277516,0,32.8,24,0.1771,0.1771,0,0,0,0,0,,,,,,0.03542
7,29,198,4741,0.0743,0,0.05,0,0,0.657591376,0.510755903,0,33.9,24,0.1713,0.1713,0,0,0,0,0,,,,,,0.03426
7,29,198,4742,0.0779,0,0.05,0,0,0.648304374,0.49442371,0,33.9,24,0.18965,0.18965,0,0,0,0,0,,,,,,0.03793
7,29,198,4743,0.0718,0,0.05,0,0,0.671408843,0.385888935,0,34.4,24,0.15875,0.15875,0,0,0,0,0,,,,,,0.03175
7,29,198,4744,0.0709,0,0.05,0,0,0.773436293,0.307433548,0,33.9,24,0.15455,0.15455,0,0,0,0,0,,,,,,0.03091
7,29,198,4745,0.0744,0,0.05,0,0,0.940130959,0.194586258,0,33.3,22,0.17185,0.17185,0,0,0,0,0,,,,,,0.03437
7,29,198,4746,0.0691,0,0.05,0,0,0.987624463,0.087847871,0,32.2,22,0.1455,0.1455,0,0,0,0,-0.25,,,,,,0.0291
7,29,198,4747,0.0690,0,0.05,0,0,1.048297491,0.01736629,0,30.6,22,0.14485,0.14485,0,0,0,0,-0.75,,,,,,0.02897
7,29,198,4748,0.0677,0,0.05,0,0,1.22326602,0,0,29.4,22,0.13835,0.13835,0,0,0,0,-1.25,,,,,,0.02767
7,29,198,4749,0.0689,0,0.05,0,0,1.387499344,0,0,28.3,24,0.14435,0.14435,0,0,0,0,-0.5,,,,,,0.02887
7,29,198,4750,0.0669,0,0.05,0,0,1.168153611,0,0,27.8,24,0.13425,0.13425,0,0,0,0,0,,,,,,0.02685
7,29,198,4751,0.0662,0,0.05,0,0,0.881976128,0,0,26.7,24,0.131,0.131,0,0,0,0,0,,,,,,0.0262
7,29,198,4752,0.0650,0,0.05,0,0,0.59629794,0,0,25.6,24,0.1251,0.1251,0,0,0,0,0,,,,,,0.02502
7,29,199,4753,0.0631,0,0.05,0,0,0.483114317,0,0,25.6,24,0.1153,0.1153,0,0,0,0,0,,,,,,0.02306
7,29,199,4754,0.0618,0,0.05,0,0,0.428952881,0,0,24.4,24,0.10875,0.10875,0,0,0,0,0,,,,,,0.02175
7,29,199,4755,0.0585,0,0.05,0,0,0.41747792,0,0,23.9,24,0.09245,0.09245,0,0,0,0,0,,,,,,0.01849
7,29,199,4756,0.0565,0,0.05,0,0,0.416306322,0,0,22.8,24,0.0827,0.0827,0,0,0,0,0,,,,,,0.01654
7,29,199,4757,0.0592,0,0.05,0,0,0.463202513,0.00000761,0,22.2,22,0.0961,0.0961,0,0,0,0,0,,,,,,0.01922
7,29,199,4758,0.0676,0,0.05,0,0,0.591354278,0.027888613,0,23.3,22,0.1381,0.1381,0,0,0,0,0,,,,,,0.02762
7,29,199,4759,0.0672,0,0.05,0,0,0.756691984,0.107280194,0,25.6,22,0.1359,0.1359,0,0,0,0,-0.25,,,,,,0.02718
7,29,199,4760,0.0692,0,0.05,0,0,0.717519999,0.232245258,0,27.8,22,0.14595,0.14595,0,0,0,0,-0.5,,,,,,0.02919
7,29,199,4761,0.0714,0,0.05,0,0,0.669740573,0.340959516,0,30,24,0.1571,0.1571,0,0,0,0,-0.25,,,,,,0.03142
7,29,199,4762,0.0735,0,0.05,0,0,0.680182674,0.459732129,0,32.2,24,0.1673,0.1673,0,0,0,0,0,,,,,,0.03346
7,29,199,4763,0.0746,0,0.05,0,0,0.694565554,0.513976226,0,32.8,24,0.17275,0.17275,0,0,0,0,0,,,,,,0.03455
7,29,199,4764,0.0742,0,0.05,0,0,0.67945685,0.522277516,0,34.4,24,0.17115,0.17115,0,0,0,0,0,,,,,,0.03423
7,29,199,4765,0.0697,0,0.05,0,0,0.657591376,0.510755903,0,35,24,0.1484,0.1484,0,0,0,0,0,,,,,,0.02968
7,29,199,4766,0.0736,0,0.05,0,0,0.648304374,0.49442371,0,35.6,24,0.16805,0.16805,0,0,0,0,0,,,,,,0.03361
7,29,199,4767,0.0743,0,0.05,0,0,0.671408843,0.385888935,0,36.1,24,0.17155,0.17155,0,0,0,0,0,,,,,,0.03431
7,29,199,4768,0.0749,0,0.05,0,0,0.773436293,0.307433548,0,36.1,24,0.1746,0.1746,0,0,0,0,0,,,,,,0.03492
7,29,199,4769,0.0734,0,0.05,0,0,0.940130959,0.194586258,0,35,22,0.16705,0.16705,0,0,0,0,0,,,,,,0.03341
7,29,199,4770,0.0712,0,0.05,0,0,0.987624463,0.087847871,0,33.3,22,0.15615,0.15615,0,0,0,0,-0.25,,,,,,0.03123
7,29,199,4771,0.0720,0,0.05,0,0,1.048297491,0.01736629,0,31.7,22,0.1599,0.1599,0,0,0,0,-0.75,,,,,,0.03198
7,29,199,4772,0.0710,0,0.05,0,0,1.22326602,0,0,30,22,0.15485,0.15485,0,0,0,0,-1.25,,,,,,0.03097
7,29,199,4773,0.0694,0,0.05,0,0,1.387499344,0,0,29.4,24,0.14705,0.14705,0,0,0,0,-0.5,,,,,,0.02941
7,29,199,4774,0.0673,0,0.05,0,0,1.168153611,0,0,28.3,24,0.1365,0.1365,0,0,0,0,0,,,,,,0.0273
7,29,199,4775,0.0663,0,0.05,0,0,0.881976128,0,0,26.7,24,0.13145,0.13145,0,0,0,0,0,,,,,,0.02629
7,29,199,4776,0.0720,0,0.05,0,0,0.59629794,0,0,26.7,24,0.1599,0.1599,0,0,0,0,0,,,,,,0.03198
7,29,200,4777,0.0656,0,0.05,0,0,0.483114317,0,0,26.7,24,0.1278,0.1278,0,0,0,0,0,,,,,,0.02556
7,29,200,4778,0.0639,0,0.05,0,0,0.428952881,0,0,23.3,24,0.11935,0.11935,0,0,0,0,0,,,,,,0.02387
7,29,200,4779,0.0625,0,0.05,0,0,0.41747792,0,0,22.2,24,0.11225,0.11225,0,0,0,0,0,,,,,,0.02245
7,29,200,4780,0.0613,0,0.05,0,0,0.416306322,0,0,22.2,24,0.10665,0.10665,0,0,0,0,0,,,,,,0.02133
7,29,200,4781,0.0625,0,0.05,0,0,0.463202513,0.00000761,0,21.1,22,0.11225,0.11225,0,0,0,0,0,,,,,,0.02245
7,29,200,4782,0.0651,0,0.05,0,0,0.591354278,0.027888613,0,23.3,22,0.12555,0.12555,0,0,0,0,0,,,,,,0.02511
7,29,200,4783,0.0620,0,0.05,0,0,0.756691984,0.107280194,0,26.1,22,0.10995,0.10995,0,0,0,0,-0.25,,,,,,0.02199
7,29,200,4784,0.0627,0,0.05,0,0,0.717519999,0.232245258,0,28.3,22,0.11335,0.11335,0,0,0,0,-0.5,,,,,,0.02267
7,29,200,4785,0.0656,0,0.05,0,0,0.669740573,0.340959516,0,30.6,24,0.1279,0.1279,0,0,0,0,-0.25,,,,,,0.02558
7,29,200,4786,0.0708,0,0.05,0,0,0.680182674,0.459732129,0,32.2,24,0.1541,0.1541,0,0,0,0,0,,,,,,0.03082
7,29,200,4787,0.0715,0,0.05,0,0,0.694565554,0.513976226,0,35,24,0.1576,0.1576,0,0,0,0,0,,,,,,0.03152
7,29,200,4788,0.0708,0,0.05,0,0,0.67945685,0.522277516,0,35,24,0.1538,0.1538,0,0,0,0,0,,,,,,0.03076
7,29,200,4789,0.0646,0,0.05,0,0,0.657591376,0.510755903,0,34.4,24,0.12305,0.12305,0,0,0,0,0,,,,,,0.02461
7,29,200,4790,0.0618,0,0.05,0,0,0.648304374,0.49442371,0,33.3,24,0.10875,0.10875,0,0,0,0,0,,,,,,0.02175
7,29,200,4791,0.0619,0,0.05,0,0,0.671408843,0.385888935,0,33.3,24,0.10935,0.10935,0,0,0,0,0,,,,,,0.02187
7,29,200,4792,0.0574,0,0.05,0,0,0.773436293,0.307433548,0,31.1,24,0.08695,0.08695,0,0,0,0,0,,,,,,0.01739
7,29,200,4793,0.0609,0,0.05,0,0,0.940130959,0.194586258,0,30,22,0.10425,0.10425,0,0,0,0,0,,,,,,0.02085
7,29,200,4794,0.0620,0,0.05,0,0,0.987624463,0.087847871,0,27.8,22,0.1101,0.1101,0,0,0,0,-0.25,,,,,,0.02202
7,29,200,4795,0.0642,0,0.05,0,0,1.048297491,0.01736629,0,27.2,22,0.121,0.121,0,0,0,0,-0.75,,,,,,0.0242
7,29,200,4796,0.0663,0,0.05,0,0,1.22326602,0,0,21.7,22,0.1315,0.1315,0,0,0,0,-1.25,,,,,,0.0263
7,29,200,4797,0.0700,0,0.05,0,0,1.387499344,0,0,21.7,24,0.1499,0.1499,0,0,0,0,-0.5,,,,,,0.02998
7,29,200,4798,0.0637,0,0.05,0,0,1.168153611,0,0,21.7,24,0.1186,0.1186,0,0,0,0,0,,,,,,0.02372
7,29,200,4799,0.0550,0,0.05,0,0,0.881976128,0,0,21.1,24,0.07505,0.07505,0,0,0,0,0,,,,,,0.01501
7,29,200,4800,0.0620,0,0.05,0,0,0.59629794,0,0,21.1,24,0.10985,0.10985,0,0,0,0,0,,,,,,0.02197
7,29,201,4801,0.0596,0,0.05,0,0,0.483114317,0,0,21.1,24,0.0979,0.0979,0,0,0,0,0,,,,,,0.01958
7,29,201,4802,0.0621,0,0.05,0,0,0.428952881,0,0,21.1,24,0.1107,0.1107,0,0,0,0,0,,,,,,0.02214
7,29,201,4803,0.0597,0,0.05,0,0,0.41747792,0,0,20,24,0.0983,0.0983,0,0,0,0,0,,,,,,0.01966
7,29,201,4804,0.0598,0,0.05,0,0,0.416306322,0,0,20,24,0.0992,0.0992,0,0,0,0,0,,,,,,0.01984
7,29,201,4805,0.0621,0,0.05,0,0,0.463202513,0.00000761,0,20.6,22,0.1107,0.1107,0,0,0,0,0,,,,,,0.02214
7,29,201,4806,0.0588,0,0.05,0,0,0.591354278,0.027888613,0,21.1,22,0.09405,0.09405,0,0,0,0,0,,,,,,0.01881
7,29,201,4807,0.0554,0,0.05,0,0,0.756691984,0.107280194,0,22.8,22,0.07695,0.07695,0,0,0,0,-0.25,,,,,,0.01539
7,29,201,4808,0.0637,0,0.05,0,0,0.717519999,0.232245258,0,25.6,22,0.1187,0.1187,0,0,0,0,-0.5,,,,,,0.02374
7,29,201,4809,0.0697,0,0.05,0,0,0.669740573,0.340959516,0,28.3,24,0.14855,0.14855,0,0,0,0,-0.25,,,,,,0.02971
7,29,201,4810,0.0704,0,0.05,0,0,0.680182674,0.459732129,0,37.2,24,0.15215,0.15215,0,0,0,0,0,,,,,,0.03043
7,29,201,4811,0.0725,0,0.05,0,0,0.694565554,0.513976226,0,32.2,24,0.1627,0.1627,0,0,0,0,0,,,,,,0.03254
7,29,201,4812,0.0728,0,0.05,0,0,0.67945685,0.522277516,0,33.3,24,0.164,0.164,0,0,0,0,0,,,,,,0.0328
7,29,201,4813,0.0695,0,0.05,0,0,0.657591376,0.510755903,0,35,24,0.1476,0.1476,0,0,0,0,0,,,,,,0.02952
7,29,201,4814,0.0691,0,0.05,0,0,0.648304374,0.49442371,0,35,24,0.14555,0.14555,0,0,0,0,0,,,,,,0.02911
7,29,201,4815,0.0689,0,0.05,0,0,0.671408843,0.385888935,0,35.6,24,0.1444,0.1444,0,0,0,0,0,,,,,,0.02888
7,29,201,4816,0.0709,0,0.05,0,0,0.773436293,0.307433548,0,35,24,0.1547,0.1547,0,0,0,0,0,,,,,,0.03094
7,29,201,4817,0.0727,0,0.05,0,0,0.940130959,0.194586258,0,34.4,22,0.16365,0.16365,0,0,0,0,0,,,,,,0.03273
7,29,201,4818,0.0745,0,0.05,0,0,0.987624463,0.087847871,0,33.9,22,0.1723,0.1723,0,0,0,0,-0.25,,,,,,0.03446
7,29,201,4819,0.0707,0,0.05,0,0,1.048297491,0.01736629,0,31.7,22,0.1535,0.1535,0,0,0,0,-0.75,,,,,,0.0307
7,29,201,4820,0.0698,0,0.05,0,0,1.22326602,0,0,28.9,22,0.14915,0.14915,0,0,0,0,-1.25,,,,,,0.02983
7,29,201,4821,0.0764,0,0.05,0,0,1.387499344,0,0,28.3,24,0.18205,0.18205,0,0,0,0,-0.5,,,,,,0.03641
7,29,201,4822,0.0757,0,0.05,0,0,1.168153611,0,0,28.9,24,0.17835,0.17835,0,0,0,0,0,,,,,,0.03567
7,29,201,4823,0.0745,0,0.05,0,0,0.881976128,0,0,28.9,24,0.17225,0.17225,0,0,0,0,0,,,,,,0.03445
7,29,201,4824,0.0740,0,0.05,0,0,0.59629794,0,0,27.2,24,0.1702,0.1702,0,0,0,0,0,,,,,,0.03404
7,30,202,4825,0.0648,0,0.05,0,0,0.483114317,0,0,27.2,24,0.12375,0.12375,0,0,0,0,0,,,,,,0.02475
7,30,202,4826,0.0608,0,0.05,0,0,0.428952881,0,0,27.2,24,0.10395,0.10395,0,0,0,0,0,,,,,,0.02079
7,30,202,4827,0.0617,0,0.05,0,0,0.41747792,0,0,24.4,24,0.1084,0.1084,0,0,0,0,0,,,,,,0.02168
7,30,202,4828,0.0611,0,0.05,0,0,0.416306322,0,0,23.3,24,0.10525,0.10525,0,0,0,0,0,,,,,,0.02105
7,30,202,4829,0.0634,0,0.05,0,0,0.463202513,0.00000761,0,22.8,22,0.1171,0.1171,0,0,0,0,0,,,,,,0.02342
7,30,202,4830,0.0718,0,0.05,0,0,0.591354278,0.027888613,0,23.9,22,0.15885,0.15885,0,0,0,0,0,,,,,,0.03177
7,30,202,4831,0.0672,0,0.05,0,0,0.756691984,0.107280194,0,26.7,22,0.13605,0.13605,0,0,0,0,-0.25,,,,,,0.02721
7,30,202,4832,0.0756,0,0.05,0,0,0.717519999,0.232245258,0,28.9,22,0.1781,0.1781,0,0,0,0,-0.5,,,,,,0.03562
7,30,202,4833,0.0796,0,0.05,0,0,0.669740573,0.340959516,0,30.6,24,0.19785,0.19785,0,0,0,0,-0.25,,,,,,0.03957
7,30,202,4834,0.0813,0,0.05,0,0,0.680182674,0.459732129,0,33.3,24,0.2063,0.2063,0,0,0,0,0,,,,,,0.04126
7,30,202,4835,0.0866,0,0.05,0,0,0.694565554,0.513976226,0,33.9,24,0.23315,0.23315,0,0,0,0,0,,,,,,0.04663
7,30,202,4836,0.1464,0,0.05,0,0,0.67945685,0.522277516,0,34.4,24,0.53195,0.53195,0,0,0,0,0,,,,,,0.10639
7,30,202,4837,0.1675,0,0.05,0,0,0.657591376,0.510755903,0,35.6,24,0.63735,0.63735,0,0,0,0,0,,,,,,0.12747
7,30,202,4838,0.1478,0,0.05,0,0,0.648304374,0.49442371,0,31.7,24,0.5391,0.5391,0,0,0,0,0,,,,,,0.10782
7,30,202,4839,0.1073,0,0.05,0,0,0.671408843,0.385888935,0,34.4,24,0.3365,0.3365,0,0,0,0,0,,,,,,0.0673
7,30,202,4840,0.1141,0,0.05,0,0,0.773436293,0.307433548,0,35.6,24,0.3707,0.3707,0,0,0,0,0,,,,,,0.07414
7,30,202,4841,0.1462,0,0.05,0,0,0.940130959,0.194586258,0,31.7,22,0.531,0.531,0,0,0,0,0,,,,,,0.1062
7,30,202,4842,0.0890,0,0.05,0,0,0.987624463,0.087847871,0,25,22,0.24515,0.24515,0,0,0,0,-0.25,,,,,,0.04903
7,30,202,4843,0.0788,0,0.05,0,0,1.048297491,0.01736629,0,24.4,22,0.19395,0.19395,0,0,0,0,-0.75,,,,,,0.03879
7,30,202,4844,0.0823,0,0.05,0,0,1.22326602,0,0,23.9,22,0.2115,0.2115,0,0,0,0,-1.25,,,,,,0.0423
7,30,202,4845,0.1094,0,0.05,0,0,1.387499344,0,0,23.9,24,0.34675,0.34675,0,0,0,0,-0.5,,,,,,0.06935
7,30,202,4846,0.0876,0,0.05,0,0,1.168153611,0,0,23.9,24,0.23795,0.23795,0,0,0,0,0,,,,,,0.04759
7,30,202,4847,0.0859,0,0.05,0,0,0.881976128,0,0,22.8,24,0.2296,0.2296,0,0,0,0,0,,,,,,0.04592
7,30,202,4848,0.0786,0,0.05,0,0,0.59629794,0,0,24.4,24,0.193,0.193,0,0,0,0,0,,,,,,0.0386
7,30,203,4849,0.0737,0,0.05,0,0,0.487061341,0,0,23.3,24,0.1685,0.1685,0,0,0,0,0,,,,,,0.0337
7,30,203,4850,0.0749,0,0.05,0,0,0.43156412,0,0,23.3,24,0.17435,0.17435,0,0,0,0,0,,,,,,0.03487
7,30,203,4851,0.0642,0,0.05,0,0,0.418843325,0,0,23.3,24,0.12075,0.12075,0,0,0,0,0,,,,,,0.02415
7,30,203,4852,0.0644,0,0.05,0,0,0.418977478,0,0,22.8,24,0.12195,0.12195,0,0,0,0,0,,,,,,0.02439
7,30,203,4853,0.0672,0,0.05,0,0,0.467299205,0.00000761,0,22.8,22,0.1359,0.1359,0,0,0,0,0,,,,,,0.02718
7,30,203,4854,0.0705,0,0.05,0,0,0.60197979,0.027888613,0,22.8,22,0.1527,0.1527,0,0,0,0,0,,,,,,0.03054
7,30,203,4855,0.0721,0,0.05,0,0,0.777853346,0.107280194,0,23.9,22,0.16025,0.16025,0,0,0,0,-0.25,,,,,,0.03205
7,30,203,4856,0.0764,0,0.05,0,0,0.7499573,0.232245258,0,25.6,22,0.1821,0.1821,0,0,0,0,-0.5,,,,,,0.03642
7,30,203,4857,0.0806,0,0.05,0,0,0.714771632,0.340959516,0,26.7,24,0.20295,0.20295,0,0,0,0,-0.25,,,,,,0.04059
7,30,203,4858,0.0797,0,0.05,0,0,0.731098903,0.459732129,0,27.8,24,0.1987,0.1987,0,0,0,0,0,,,,,,0.03974
7,30,203,4859,0.0811,0,0.05,0,0,0.747054313,0.513976226,0,28.9,24,0.20535,0.20535,0,0,0,0,0,,,,,,0.04107
7,30,203,4860,0.0862,0,0.05,0,0,0.727267357,0.522277516,0,28.9,24,0.23095,0.23095,0,0,0,0,0,,,,,,0.04619
7,30,203,4861,0.1981,0,0.05,0,0,0.701179408,0.510755903,0,28.9,24,0.7905,0.7905,0,0,0,0,0,,,,,,0.1581
7,30,203,4862,0.3595,0,0.05,0,0,0.687429946,0.49442371,0,30,24,1.5975,1.5975,0,0,0,0,0,,,,,,0.3195
7,30,203,4863,0.2954,0,0.05,0,0,0.708467816,0.385888935,0,29.4,24,1.27695,1.27695,0,0,0,0,0,,,,,,0.25539
7,30,203,4864,0.0937,0,0.05,0,0,0.809354212,0.307433548,0,27.8,24,0.26855,0.26855,0,0,0,0,0,,,,,,0.05371
7,30,203,4865,0.0949,0,0.05,0,0,0.975482889,0.194586258,0,26.7,22,0.27465,0.27465,0,0,0,0,0,,,,,,0.05493
7,30,203,4866,0.1036,0,0.05,0,0,1.021934779,0.087847871,0,26.1,22,0.31795,0.31795,0,0,0,0,-0.25,,,,,,0.06359
7,30,203,4867,0.1026,0,0.05,0,0,1.082542245,0.01736629,0,25,22,0.31275,0.31275,0,0,0,0,-0.75,,,,,,0.06255
7,30,203,4868,0.0799,0,0.05,0,0,1.25812139,0,0,22.8,22,0.1996,0.1996,0,0,0,0,-1.25,,,,,,0.03992
7,30,203,4869,0.0886,0,0.05,0,0,1.423106201,0,0,22.2,24,0.24295,0.24295,0,0,0,0,-0.5,,,,,,0.04859
7,30,203,4870,0.0856,0,0.05,0,0,1.196446822,0,0,22.2,24,0.22785,0.22785,0,0,0,0,0,,,,,,0.04557
7,30,203,4871,0.0777,0,0.05,0,0,0.897510973,0,0,22.8,24,0.18865,0.18865,0,0,0,0,0,,,,,,0.03773
7,30,203,4872,0.0717,0,0.05,0,0,0.602871623,0,0,22.2,24,0.1585,0.1585,0,0,0,0,0,,,,,,0.0317
7,30,204,4873,0.0650,0,0.05,0,0,0.487061341,0,0,22.2,24,0.125,0.125,0,0,0,0,0,,,,,,0.025
7,30,204,4874,0.0666,0,0.05,0,0,0.43156412,0,0,22.2,24,0.13275,0.13275,0,0,0,0,0,,,,,,0.02655
7,30,204,4875,0.0617,0,0.05,0,0,0.418843325,0,0,22.8,24,0.1083,0.1083,0,0,0,0,0,,,,,,0.02166
7,30,204,4876,0.0639,0,0.05,0,0,0.418977478,0,0,22.8,24,0.11945,0.11945,0,0,0,0,0,,,,,,0.02389
7,30,204,4877,0.0591,0,0.05,0,0,0.467299205,0.00000761,0,23.3,22,0.09565,0.09565,0,0,0,0,0,,,,,,0.01913
7,30,204,4878,0.0731,0,0.05,0,0,0.60197979,0.027888613,0,23.9,22,0.1657,0.1657,0,0,0,0,0,,,,,,0.03314
7,30,204,4879,0.0756,0,0.05,0,0,0.777853346,0.107280194,0,25,22,0.17785,0.17785,0,0,0,0,-0.25,,,,,,0.03557
7,30,204,4880,0.0818,0,0.05,0,0,0.7499573,0.232245258,0,25.6,22,0.20875,0.20875,0,0,0,0,-0.5,,,,,,0.04175
7,30,204,4881,0.0761,0,0.05,0,0,0.714771632,0.340959516,0,28.3,24,0.1805,0.1805,0,0,0,0,-0.25,,,,,,0.0361
7,30,204,4882,0.0910,0,0.05,0,0,0.731098903,0.459732129,0,31.1,24,0.2551,0.2551,0,0,0,0,0,,,,,,0.05102
7,30,204,4883,0.0750,0,0.05,0,0,0.747054313,0.513976226,0,32.2,24,0.17515,0.17515,0,0,0,0,0,,,,,,0.03503
7,30,204,4884,0.0780,0,0.05,0,0,0.727267357,0.522277516,0,31.7,24,0.19015,0.19015,0,0,0,0,0,,,,,,0.03803
7,30,204,4885,0.0818,0,0.05,0,0,0.701179408,0.510755903,0,31.7,24,0.2089,0.2089,0,0,0,0,0,,,,,,0.04178
7,30,204,4886,0.0837,0,0.05,0,0,0.687429946,0.49442371,0,33.9,24,0.21825,0.21825,0,0,0,0,0,,,,,,0.04365
7,30,204,4887,0.0863,0,0.05,0,0,0.708467816,0.385888935,0,31.1,24,0.23125,0.23125,0,0,0,0,0,,,,,,0.04625
7,30,204,4888,0.0848,0,0.05,0,0,0.809354212,0.307433548,0,24.4,24,0.22395,0.22395,0,0,0,0,0,,,,,,0.04479
7,30,204,4889,0.1049,0,0.05,0,0,0.975482889,0.194586258,0,21.1,22,0.32435,0.32435,0,0,0,0,0,,,,,,0.06487
7,30,204,4890,0.1281,0,0.05,0,0,1.021934779,0.087847871,0,21.1,22,0.4406,0.4406,0,0,0,0,-0.25,,,,,,0.08812
7,30,204,4891,0.1003,0,0.05,0,0,1.082542245,0.01736629,0,22.2,22,0.30155,0.30155,0,0,0,0,-0.75,,,,,,0.06031
7,30,204,4892,0.0834,0,0.05,0,0,1.25812139,0,0,21.7,22,0.2172,0.2172,0,0,0,0,-1.25,,,,,,0.04344
7,30,204,4893,0.0761,0,0.05,0,0,1.423106201,0,0,21.7,24,0.18055,0.18055,0,0,0,0,-0.5,,,,,,0.03611
7,30,204,4894,0.0853,0,0.05,0,0,1.196446822,0,0,22.2,24,0.22645,0.22645,0,0,0,0,0,,,,,,0.04529
7,30,204,4895,0.0774,0,0.05,0,0,0.897510973,0,0,21.7,24,0.18675,0.18675,0,0,0,0,0,,,,,,0.03735
7,30,204,4896,0.0806,0,0.05,0,0,0.602871623,0,0,21.7,24,0.20315,0.20315,0,0,0,0,0,,,,,,0.04063
7,30,205,4897,0.0745,0,0.05,0,0,0.483114317,0,0,21.1,24,0.1723,0.1723,0,0,0,0,0,,,,,,0.03446
7,30,205,4898,0.0715,0,0.05,0,0,0.428952881,0,0,21.1,24,0.15755,0.15755,0,0,0,0,0,,,,,,0.03151
7,30,205,4899,0.0641,0,0.05,0,0,0.41747792,0,0,21.1,24,0.12035,0.12035,0,0,0,0,0,,,,,,0.02407
7,30,205,4900,0.0595,0,0.05,0,0,0.416306322,0,0,20.1,24,0.0974,0.0974,0,0,0,0,0,,,,,,0.01948
7,30,205,4901,0.0674,0,0.05,0,0,0.463202513,0.00000761,0,19.2,22,0.13705,0.13705,0,0,0,0,0,,,,,,0.02741
7,30,205,4902,0.0736,0,0.05,0,0,0.591354278,0.027888613,0,19.4,22,0.1681,0.1681,0,0,0,0,0,,,,,,0.03362
7,30,205,4903,0.0778,0,0.05,0,0,0.756691984,0.107280194,0,20,22,0.18875,0.18875,0,0,0,0,-0.25,,,,,,0.03775
7,30,205,4904,0.0778,0,0.05,0,0,0.717519999,0.232245258,0,21.1,22,0.18905,0.18905,0,0,0,0,-0.5,,,,,,0.03781
7,30,205,4905,0.0777,0,0.05,0,0,0.669740573,0.340959516,0,22.2,24,0.1883,0.1883,0,0,0,0,-0.25,,,,,,0.03766
7,30,205,4906,0.0788,0,0.05,0,0,0.680182674,0.459732129,0,23.3,24,0.19385,0.19385,0,0,0,0,0,,,,,,0.03877
7,30,205,4907,0.0784,0,0.05,0,0,0.694565554,0.513976226,0,25.6,24,0.19185,0.19185,0,0,0,0,0,,,,,,0.03837
7,30,205,4908,0.0749,0,0.05,0,0,0.67945685,0.522277516,0,26.1,24,0.17465,0.17465,0,0,0,0,0,,,,,,0.03493
7,30,205,4909,0.0751,0,0.05,0,0,0.657591376,0.510755903,0,27.8,24,0.1754,0.1754,0,0,0,0,0,,,,,,0.03508
7,30,205,4910,0.0723,0,0.05,0,0,0.648304374,0.49442371,0,28.3,24,0.1613,0.1613,0,0,0,0,0,,,,,,0.03226
